"Domain"	"Country"	"Item"	"Element"	"Year"	"Value"
"Annual population"	"Bermuda"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"65.0"
"Annual population"	"Bhutan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"717.0"
"Annual population"	"Bolivia (Plurinational State of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10157.0"
"Annual population"	"Bosnia and Herzegovina"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"3846.0"
"Annual population"	"Botswana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1969.0"
"Annual population"	"Brazil"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"195210.0"
"Annual population"	"British Virgin Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"27.0"
"Annual population"	"Brunei Darussalam"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"401.0"
"Annual population"	"Bulgaria"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"7389.0"
"Annual population"	"Burkina Faso"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"15540.0"
"Annual population"	"Burundi"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"9233.0"
"Annual population"	"Cabo Verde"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"488.0"
"Annual population"	"Cambodia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"14365.0"
"Annual population"	"Cameroon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"20624.0"
"Annual population"	"Canada"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"34126.0"
"Annual population"	"Cayman Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"56.0"
"Annual population"	"Central African Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4350.0"
"Annual population"	"Chad"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"11721.0"
"Annual population"	"Chile"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"17151.0"
"Annual population"	"China"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1390551.0"
"Annual population"	"China, Hong Kong SAR"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"7050.0"
"Annual population"	"China, Macao SAR"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"535.0"
"Annual population"	"China, mainland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1359821.0"
"Annual population"	"China, Taiwan Province of"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"23146.0"
"Annual population"	"Colombia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"46445.0"
"Annual population"	"Comoros"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"683.0"
"Annual population"	"Congo"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4112.0"
"Annual population"	"Cook Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"20.0"
"Annual population"	"Costa Rica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4670.0"
"Annual population"	"C̫te d'Ivoire"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"18977.0"
"Annual population"	"Croatia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4338.0"
"Annual population"	"Cuba"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"11282.0"
"Annual population"	"Cyprus"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1104.0"
"Annual population"	"Czech Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10554.0"
"Annual population"	"Democratic People's Republic of Korea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"24501.0"
"Annual population"	"Democratic Republic of the Congo"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"62191.0"
"Annual population"	"Denmark"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"5551.0"
"Annual population"	"Djibouti"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"834.0"
"Annual population"	"Dominica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"71.0"
"Annual population"	"Dominican Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10017.0"
"Annual population"	"Ecuador"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"15001.0"
"Annual population"	"Egypt"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"78076.0"
"Annual population"	"El Salvador"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"6218.0"
"Annual population"	"Equatorial Guinea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"696.0"
"Annual population"	"Eritrea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"5741.0"
"Annual population"	"Estonia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1299.0"
"Annual population"	"Ethiopia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"87095.0"
"Annual population"	"Falkland Islands (Malvinas)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"3.0"
"Annual population"	"Faroe Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"50.0"
"Annual population"	"Fiji"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"861.0"
"Annual population"	"Finland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"5368.0"
"Annual population"	"France"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"63231.0"
"Annual population"	"French Guiana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"231.0"
"Annual population"	"French Polynesia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"268.0"
"Annual population"	"Gabon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1556.0"
"Annual population"	"Gambia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1681.0"
"Annual population"	"Georgia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4389.0"
"Annual population"	"Germany"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"83017.0"
"Annual population"	"Ghana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"24263.0"
"Annual population"	"Gibraltar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"29.0"
"Annual population"	"Greece"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"11110.0"
"Annual population"	"Greenland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"57.0"
"Annual population"	"Grenada"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"105.0"
"Annual population"	"Guadeloupe"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"459.0"
"Annual population"	"Guam"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"159.0"
"Annual population"	"Guatemala"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"14342.0"
"Annual population"	"Guinea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10876.0"
"Annual population"	"Guinea-Bissau"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1587.0"
"Annual population"	"Guyana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"786.0"
"Annual population"	"Haiti"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"9896.0"
"Annual population"	"Holy See"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1.0"
"Annual population"	"Honduras"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"7621.0"
"Annual population"	"Hungary"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10015.0"
"Annual population"	"Iceland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"318.0"
"Annual population"	"India"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1205625.0"
"Annual population"	"Indonesia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"240676.0"
"Annual population"	"Iran (Islamic Republic of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"74462.0"
"Annual population"	"Iraq"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"30962.0"
"Annual population"	"Ireland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4468.0"
"Annual population"	"Israel"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"7420.0"
"Annual population"	"Italy"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"60509.0"
"Annual population"	"Jamaica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2741.0"
"Annual population"	"Japan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"127353.0"
"Annual population"	"Jordan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"6455.0"
"Annual population"	"Kazakhstan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"15921.0"
"Annual population"	"Kenya"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"40909.0"
"Annual population"	"Kiribati"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"98.0"
"Annual population"	"Kuwait"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2992.0"
"Annual population"	"Kyrgyzstan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"5334.0"
"Annual population"	"Lao People's Democratic Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"6396.0"
"Annual population"	"Latvia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2091.0"
"Annual population"	"Lebanon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4341.0"
"Annual population"	"Lesotho"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2009.0"
"Annual population"	"Liberia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"3958.0"
"Annual population"	"Libya"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"6041.0"
"Annual population"	"Liechtenstein"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"36.0"
"Annual population"	"Lithuania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"3068.0"
"Annual population"	"Luxembourg"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"508.0"
"Annual population"	"Madagascar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"21080.0"
"Annual population"	"Malawi"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"15014.0"
"Annual population"	"Malaysia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"28276.0"
"Annual population"	"Maldives"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"326.0"
"Annual population"	"Mali"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"13986.0"
"Annual population"	"Malta"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"425.0"
"Annual population"	"Marshall Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"52.0"
"Annual population"	"Martinique"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"401.0"
"Annual population"	"Mauritania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"3609.0"
"Annual population"	"Mauritius"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1231.0"
"Annual population"	"Mayotte"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"204.0"
"Annual population"	"Mexico"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"117886.0"
"Annual population"	"Micronesia (Federated States of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"104.0"
"Annual population"	"Monaco"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"37.0"
"Annual population"	"Mongolia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2713.0"
"Annual population"	"Montenegro"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"620.0"
"Annual population"	"Montserrat"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"5.0"
"Annual population"	"Morocco"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"31642.0"
"Annual population"	"Mozambique"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"23967.0"
"Annual population"	"Myanmar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"51931.0"
"Annual population"	"Namibia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2179.0"
"Annual population"	"Nauru"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10.0"
"Annual population"	"Nepal"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"26846.0"
"Annual population"	"Netherlands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"16615.0"
"Annual population"	"Netherlands Antilles"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"208.0"
"Annual population"	"New Caledonia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"246.0"
"Annual population"	"New Zealand"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4368.0"
"Annual population"	"Nicaragua"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"5822.0"
"Annual population"	"Niger"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"15894.0"
"Annual population"	"Nigeria"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"159708.0"
"Annual population"	"Niue"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"1.0"
"Annual population"	"Northern Mariana Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"54.0"
"Annual population"	"Norway"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4891.0"
"Annual population"	"Occupied Palestinian Territory"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"4013.0"
"Annual population"	"Oman"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"2803.0"
"Annual population"	"Pakistan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"173149.0"
"Annual population"	"Palau"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"20.0"
"Annual population"	"Panama"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"3678.0"
"Annual population"	"Papua New Guinea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"6859.0"
"Annual population"	"Paraguay"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"6460.0"
"Annual population"	"Peru"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"29263.0"
"Annual population"	"Philippines"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"93444.0"
"Annual population"	"Poland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"38199.0"
"Annual population"	"Portugal"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2010	"10590.0"
